taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4892200_0_1111111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-4.202957_1111111121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-9.403626_1111211111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.218358_2111111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.306103_1112111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.328783_1211111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.381816_1111121111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.533384_1111111112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.55011_1121111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.550125_1111112111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-10.624946_1111111211,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-13.606582_1111211121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.421315_2111111121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.50906_1112111121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.53174_1211111121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.584773_1111121121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.73634_1111111122,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.753067_1121111121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.753082_1111112121,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-14.827903_1111111221,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.621984_2111211111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.709728_1112211111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.732409_1211211111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.785442_1111221111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.937009_1111211112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.953736_1121211111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-19.953751_1111212111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.028571_1111211211,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.524461_2112111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.547141_2211111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.600175_2111121111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.634886_1212111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.687919_1112121111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.710599_1211121111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.751742_2111111112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.768468_2121111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.768484_2111112111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.839487_1112111112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.843304_2111111211,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.856213_1122111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.856228_1112112111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.862167_1211111112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.878893_1221111111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.878908_1211112111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.9152_1111121112,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.931049_1112111211,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.931926_1121121111,B.1.177.17,1.0,2021-02-21,passed_qc,
_ERR4892200_-20.931942_1111122111,B.1.177.17,1.0,2021-02-21,passed_qc,
