taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4440332_0_111111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-8.694839_111111111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-8.786398_111112111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-9.427577_211111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.0642_111111111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.098337_121111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.206942_111211111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.214359_111121111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.214359_112111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.266884_111111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.280679_111111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.294667_111111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-10.483222_111111211111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-17.481238_111112111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.122416_211111111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.213975_211112111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.759039_111111111122,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.793176_121111111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.850598_111112111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.884735_121112111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.901781_111211111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.909199_111121111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.909199_112111111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.961723_111111121121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.975518_111111111221,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.989506_111111112121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-18.99334_111212111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.000758_111122111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.000758_112112111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.053283_111112121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.067077_111112111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.081065_111112112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.178061_111111211121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.269621_111112211111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.491776_211111111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.525914_221111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.634519_211211111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.641936_211121111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.641936_212111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.694461_211111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.708256_211111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.722244_211111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-19.910799_211111211111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.162536_121111111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.271142_111211111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.278559_111121111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.278559_112111111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.305279_121211111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.312696_121121111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.312696_122111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.331084_111111121112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.344879_111111111212,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.358866_111111112112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.365221_121111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.379016_121111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.393003_121111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.421301_111221111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.421301_112211111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.428719_112121111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.473826_111211121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.481243_111121121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.481244_112111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.487621_111211111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.495038_111121111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.495038_112111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.501609_111211112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.509026_111121112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440332_-20.509026_112111112111,B.40,1.0,2021-02-21,passed_qc,
