taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021042_0_1111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-1.505635_1111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-1.743596_1211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.189154_1111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.225789_1111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.240476_2111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.390357_1121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.424574_1111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.606219_1111211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-2.704515_1112111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.249231_1211111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.404991_1111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.694789_1111111212,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.731424_1111112112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.746111_2111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.895992_1121111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.930209_1111111122,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.932751_1211111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.969386_1211112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-3.984072_2211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.111853_1111211112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.133953_1221111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.168171_1211111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.21015_1112111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.349815_1211211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.414944_1111112211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.42963_2111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.448112_1212111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.466265_2111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.579511_1121111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.613729_1111111221,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.616146_1121112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.630832_2121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.650364_1111112121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.66505_2111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.795373_1111211211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.814931_1121111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.832008_1111212111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.846694_2111211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.89367_1112111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.910626_1111121112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.930305_1112112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.944991_2112111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-4.996575_1121211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.030793_1111211121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.094872_1122111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.12909_1112111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.148588_1211121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.310734_1112211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.438386_1211111212,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.475021_1211112112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.489707_2211111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.594146_1111121211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.630781_1111122111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.639588_1221111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.645467_2111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.673806_1211111122,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042_-5.795348_1121121111,A.2.2,1.0,2021-02-21,passed_qc,
