taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4999255_0_111111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-2.393198_111111211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-6.286905_121111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-6.606998_111111111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.334347_111121111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.338831_211111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.338831_112111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.343335_111211111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.916514_111111121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.921272_111111111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.929338_111111111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.940534_111112111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-7.97014_111111112111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-8.680103_121111211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-9.000196_111111211112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-9.727544_111121211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-9.732028_211111211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-9.732028_112111211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-9.736533_111211211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-10.309712_111111221111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-10.31447_111111211121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-10.322535_111111211211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-10.333732_111112211111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-10.363337_111111212111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-12.893904_121111111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.621252_121121111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.625736_221111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.625736_122111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.630241_121211111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.941345_111121111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.945829_211111111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.945829_112111111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-13.950333_111211111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.20342_121111121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.208178_121111111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.216243_121111111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.22744_121112111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.257045_121111112111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.523512_111111121112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.528271_111111111122,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.536336_111111111212,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.547533_111112111112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.577138_111111112112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.673178_211121111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.673178_112121111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.677662_212111111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.677682_111221111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.682166_211211111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-14.682166_112211111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.250861_111121121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.255345_211111121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.255345_112111121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.255619_111121111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.25985_111211121111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.260103_211111111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.260103_112111111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.263684_111121111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.264608_111211111121,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.268168_211111111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.268168_112111111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.272673_111211111211,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.274881_111122111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.279365_211112111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.279365_112112111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.28387_111212111111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.287101_121111211112,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.304486_111121112111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.308971_211111112111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.308971_112111112111,None,0,2021-02-21,fail,N_content:0.86
_ERR4999255_-15.313475_111211112111,None,0,2021-02-21,fail,N_content:0.86
