taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4893031_0_111111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-9.720185_111111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-9.838563_111111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-9.931133_121111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-9.934333_211111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.305794_111112111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.328099_111111211111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.371624_111111111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.411653_111121111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.413764_111111111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.42404_112111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.466959_111111111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-10.49676_111211111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.558748_111111122111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.651318_121111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.654518_211111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.769695_121111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.772896_211111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-19.865466_221111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.025979_111112121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.048284_111111221111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.091809_111111121112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.131838_111121121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.133949_111111121121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.144225_112111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.144357_111112112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.166662_111111212111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.187144_111111121211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.210187_111111112112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.216946_111211121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.236927_121112111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.240127_211112111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4893031_-20.250215_111121112111,B.1.177,1.0,2021-02-21,passed_qc,
