taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13020990_0_111111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-1.653521_111111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.085472_111111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.342304_211111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.397398_111111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.434738_111111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.693197_112111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.727522_111111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-2.932281_121111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-3.508119_111211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-3.664799_111121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-3.738994_111111121211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-3.995826_211111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.050919_111111122111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.088259_111111121121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.346718_112111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.381043_111111121112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.427777_211111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.48287_111111112211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.520211_111111111221,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.585802_121111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.644418_111111211111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.720898_111112111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.739702_211111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.777043_211111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.778669_112111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.812994_111111111212,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-4.832136_111111112121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.017754_121111111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.035501_212111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.069826_211111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.090594_112111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.124919_111111112112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.127935_112111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.16164_111211121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.16226_111111111122,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.274586_221111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.31832_111121121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.329679_121111112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.367019_121111111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.420718_112111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.593591_111211111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.625478_122111111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.659803_121111111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.750271_111121111211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.850423_211211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.905516_111211112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-5.942857_111211111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.007103_211121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.062196_111121112111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.081298_211111121211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.099537_111121111121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.136391_111111122211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.173732_111111121221,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.201316_112211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.235641_111211111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.297939_111111221111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.357996_112121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.374419_111112121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.392321_111121111112,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.393223_211111122111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.430564_211111121121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.43219_112111121211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.4404_121211111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.466515_111111121212,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.485657_111111122121,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.59708_121121111111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.671275_121111121211,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.689022_212111121111,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990_-6.723347_211111121112,A.2.2,1.0,2021-02-21,passed_qc,
