taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4891988_0_111111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-7.875262_111111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-9.006351_111111111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.037264_111111111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.055701_211111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.075262_111111112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.161223_111121111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.180646_111112111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.184456_121111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.187101_111111111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.1893_111211111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.220568_112111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-10.229937_111111121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-16.881613_111111211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-17.912526_111111211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-17.930963_211111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-17.950524_111111212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.036485_111121211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.055907_111112211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.059718_121111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.062363_111111211121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.064561_111211211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.095829_112111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-18.105199_111111221111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.043615_111111111212,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.062052_211111111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.081614_111111112112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.167575_111121111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.186997_111112111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.190808_121111111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.193453_111111111122,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.195651_111211111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.226919_112111111112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-19.236289_111111121112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.092965_211111111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.112526_111111112211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.130963_211111112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.198487_111121111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.216924_211121111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.21791_111112111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.22172_121111111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.224365_111111111221,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.226564_111211111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.236347_211112111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.236485_111121112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.240158_221111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.242802_211111111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.245001_211211111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.255908_111112112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.257832_112111111211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.259719_121111112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.262363_111111112121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.264562_111211112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.267201_111111121211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.276269_212111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.285638_211111121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.29583_112111112111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.3052_111111122111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.341869_111122111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.34568_121121111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.348324_111121111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.350523_111221111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.365102_121112111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.367747_111112111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.369945_111212111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.371558_121111111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.373756_121211111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.376401_111211111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.381791_112121111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.39116_111121121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.401213_112112111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.405024_122111111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.407669_112111111121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.409867_112211111111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.410583_111112121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.414394_121111121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.417039_111111121121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.419237_111211121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-20.450505_112111121111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-26.918877_111111211212,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-26.937314_211111211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-26.956875_111111212112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.042836_111121211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.062259_111112211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.066069_121111211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.068714_111111211122,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.070913_111211211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.102181_112111211112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.11155_111111221112,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.968227_211111211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-27.987788_111111212211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.006225_211111212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.073749_111121211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.092186_211121211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.093171_111112211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.096982_121111211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.099627_111111211221,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.101825_111211211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.111608_211112211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.111747_111121212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.115419_221111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.118064_211111211121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.120262_211211211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.131169_111112212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.133093_112111211211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.13498_121111212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.137625_111111212121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.139823_111211212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.142463_111111221211,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.15153_212111211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.1609_211111221111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.171091_112111212111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.180461_111111222111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.21713_111122211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.220941_121121211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.223586_111121211121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.225784_111221211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.240364_121112211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.243008_111112211121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.245207_111212211111,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.246819_121111211121,B,1.0,2021-02-21,passed_qc,
_ERR4891988_-28.249018_121211211111,B,1.0,2021-02-21,passed_qc,
