taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4890354_0_111111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-9.68744_111111121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-9.742355_111111111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-9.837145_111111111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-9.864111_111111111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.229901_111112111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.251277_211111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.319702_121111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.320117_111211111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.353319_111111211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.357997_111121111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.422006_111111112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-10.653954_112111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.429795_111111121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.524585_111111121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.551551_111111121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.5795_111111111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.606465_111111111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.701256_111111111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.917341_111112121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.938717_211111121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.972256_111112111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-19.993631_211111111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.007142_121111121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.007557_111211121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.040759_111111221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.045437_111121121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.062056_121111111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.062472_111211111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.067047_111112111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.088422_211111111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.094012_111112111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.095674_111111211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.100352_111121111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.109446_111111122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.115388_211111111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.156847_121111111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.157262_111211111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.164361_111111112211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.183813_121111111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.184228_111211111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.190465_111111211112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.195142_111121111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.21743_111111211121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.222108_111121111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.259151_111111112112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.286117_111111112121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.341394_112111121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.396309_112111111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.481178_211112111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.4911_112111111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.518065_112111111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.549603_121112111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.550018_111212111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.570979_221111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.571394_211211111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.583221_111112211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.587898_111122111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.604596_211111211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.609274_211121111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.639819_121211111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.651907_111112112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.673021_121111211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.673283_211111112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.673436_111211211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.677699_121121111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.678114_111221111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.711316_111121211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.741708_121111112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.742123_111211112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.775325_111111212111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.780003_111121112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.883856_112112111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.905231_212111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.973656_122111111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-20.974071_112211111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-21.007274_112111211111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-21.011951_112121111111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-21.07596_112111112111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.26694_111111121212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.293906_111111121221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.388696_111111121122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.443611_111111111222,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.659696_111112121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.681072_211111121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.749497_121111121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.749912_111211121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.754487_111112121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.775862_211111121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.781452_111112121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.783114_111111221211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.787792_111121121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.802828_211111121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.809401_111112111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.830777_211111111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.836367_111112111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.844287_121111121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.844702_111211121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.851801_111111122211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.857742_211111111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.871253_121111121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.871668_111211121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.877905_111111221112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.882582_111121121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.899202_121111111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.899617_111211111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.90487_111111221121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.909548_111121121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.926167_121111111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.926582_111211111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.931157_111112111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.932819_111111211212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.937497_111121111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.946591_111111122112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.952533_211111111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.959785_111111211221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.964463_111121111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-29.973557_111111122121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.001506_111111112212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.020958_121111111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.021373_111211111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.028471_111111112221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.054575_111111211122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.059253_111121111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.083749_112111121211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.123262_111111112122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.168618_211112121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.17854_112111121112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.205505_112111121121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.223533_211112111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.233454_112111111212,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.237043_121112121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.237458_111212121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.258419_221111121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.258834_211211121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.26042_112111111221,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.270661_111112221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.275338_111122121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.291958_121112111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.292036_211111221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.292373_111212111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.296714_211121121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.313333_221111111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.313748_211211111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.318323_211112111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.325575_111112211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.327259_121211121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.330253_111122111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.339347_111112122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.345289_211112111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.346951_211111211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.351629_211121111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.35521_112111111122,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.360461_121111221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.360723_211111122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.360876_111211221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.365139_121121121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.365554_111221121111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.382173_121211111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.386748_121112111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.387164_111212111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.394262_111112112211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.398756_111121221111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.408124_221111111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.408539_211211111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.413714_121112111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.414129_111212111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.415376_121111211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.415637_211111112211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.415791_111211211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.420053_121121111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.420366_111112211112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.420469_111221111211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.425044_111122111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.429148_121111122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.429563_111211122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.435089_221111111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.435505_211211111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.441742_211111211112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.446419_211121111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.447331_111112211121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.452009_111122111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.453671_111121211211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.462765_111111222111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.467443_111121122111,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.468707_211111211121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.473385_211121111121,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.476964_121211111112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.484062_121111112211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.484478_111211112211,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.489053_111112112112,B.1,1.0,2021-02-21,passed_qc,
_ERR4890354_-30.50393_121211111121,B.1,1.0,2021-02-21,passed_qc,
