taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5081316_0_1111111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-6.67215_1111211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-6.683695_1211111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-6.939185_2111111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-6.948205_1121111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-7.250661_1111111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-7.314224_1111121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-7.322957_1111111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-7.750546_1111112111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-7.820943_1112111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-9.122003_1111111211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.355845_1211211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.611335_2111211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.620355_1121211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.62288_2211111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.6319_1221111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.88739_2121111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.922811_1111211112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.934356_1211111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.986374_1111221111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.995107_1111211121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-13.997919_1211121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.006652_1211111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.189846_2111111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.198866_1121111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.253409_2111121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.262142_2111111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.262429_1121121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.271162_1121111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.422695_1111212111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.43424_1211112111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.493092_1112211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.504638_1212111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.564885_1111121112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.573618_1111111122,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.637181_1111121121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.68973_2111112111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.698751_1121112111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.760128_2112111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-14.769148_1122111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.001207_1111112112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.06477_1111122111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.071604_1112111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.073503_1111112121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.135167_1112121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.1439_1112111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.571488_1112112111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.794153_1111211211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-15.805698_1211111211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.061188_2111111211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.070208_1121111211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.372664_1111111212,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.436227_1111121211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.44496_1111111221,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.872548_1111112211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-16.942946_1112111211,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.295029_2211211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.30405_1221211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.55954_2121211111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.571085_2221111111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.606506_1211211112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.670069_1211221111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.678801_1211211121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.861996_2111211112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.871016_1121211112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.873541_2211111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.882561_1221111112,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.925559_2111221111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.934291_2111211121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.934579_1121221111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.937104_2211121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.943312_1121211121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.945837_2211111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.946124_1221121111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-20.954857_1221111121,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-21.10639_1211212111,B.1.177.15,1.0,2021-02-21,passed_qc,
_ERR5081316_-21.138051_2121111112,B.1.177.15,1.0,2021-02-21,passed_qc,
