taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4893037_0_1111111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-2.351142_1111111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.607439_1111111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.654898_1211111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.658437_2111111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.703583_1111211111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.730009_1112111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.730009_1111121111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.730009_1111112111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.732494_1111111211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-10.733083_1121111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-12.958581_1111111122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.00604_1211111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.009579_2111111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.054725_1111211121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.081151_1112111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.081151_1111121121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.081151_1111112121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.083636_1111111221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-13.084225_1121111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.262337_1211111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.265875_2111111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.311022_1111211112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.313335_2211111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.337447_1112111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.337447_1111121112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.337447_1111112112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.339933_1111111212,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.340521_1121111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.358481_1211211111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.362019_2111211111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.384906_1212111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.384906_1211121111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.384906_1211112111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.387392_1211111211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.387981_1221111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.388445_2112111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.388445_2111121111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.388445_2111112111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.390931_2111111211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.391519_2121111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.433591_1112211111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.433591_1111221111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.433591_1111212111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.436077_1111211211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.436665_1121211111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.460017_1112121111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.460017_1112112111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.460017_1111122111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.462503_1112111211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.462503_1111121211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.462503_1111112211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.463091_1122111111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.463091_1121121111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.463091_1121112111,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-21.465577_1121111211,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.613479_1211111122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.617017_2111111122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.662164_1111211122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.664477_2211111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.688589_1112111122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.688589_1111121122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.688589_1111112122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.691075_1111111222,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.691663_1121111122,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.709623_1211211121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.713162_2111211121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.736049_1212111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.736049_1211121121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.736049_1211112121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.738534_1211111221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.739123_1221111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.739587_2112111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.739587_2111121121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.739587_2111112121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.742073_2111111221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.742661_2121111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.784733_1112211121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.784733_1111221121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.784733_1111212121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.787219_1111211221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.787807_1121211121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.811159_1112121121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.811159_1112112121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.811159_1111122121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.813645_1112111221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.813645_1111121221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.813645_1111112221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.814233_1122111121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.814233_1121121121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.814233_1121112121,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-23.816719_1121111221,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.920773_2211111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.965919_1211211112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.969458_2111211112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.992345_1212111112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.992345_1211121112,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4893037_-31.992345_1211112112,B.1.1.29,1.0,2021-02-21,passed_qc,
