taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4892339_0_111111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-8.190859_111111111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.050865_111111111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.373733_111121111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.380243_111111111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.481569_111111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.51389_111111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.53941_111112111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.544097_111111211111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.590697_112111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.602023_111211111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.624883_211111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-10.624883_121111111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.241724_111111111212,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.564592_111121111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.571103_111111111221,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.672429_111111112211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.704749_111111121211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.73027_111112111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.734956_111111211211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.781556_112111111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.792882_111211111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.815743_211111111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-18.815743_121111111211,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.424598_111121111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.431109_111111111122,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.532434_111111112112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.564755_111111121112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.590275_111112111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.594962_111111211112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.641562_112111111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.652888_111211111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.675748_211111111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.675748_121111111112,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.753977_111121111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.855302_111121112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.861813_111111112121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.887623_111121121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.894133_111111121121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.913143_111122111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.91783_111121211111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.919654_111112111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.924341_111111211121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.96443_112121111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.97094_112111111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.975756_111221111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.982266_111211111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.995459_111111122111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.998616_211121111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-20.998616_121121111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.005127_211111111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.005127_121111111121,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.02098_111112112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.025666_111111212111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.0533_111112121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.057987_111111221111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.072266_112111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.083507_111112211111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.083592_111211112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.104587_112111121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.106453_211111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.106453_121111112111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.115913_111211121111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.130107_112112111111,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892339_-21.134794_112111211111,B.1.177,1.0,2021-02-21,passed_qc,
