taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4999251_0_111111111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-7.234945_111111211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-8.709575_111121111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-8.775933_211111111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.425662_111111121111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.515739_111111112111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.745937_111112111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.757772_111211111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.949864_111111111112,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.959916_112111111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.959916_111111111211,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-9.959916_111111111121,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-10.018017_121111111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-15.94452_111121211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-16.010877_211111211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-16.660607_111111221111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-16.750684_111111212111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-16.980881_111112211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-16.992716_111211211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.184809_111111211112,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.194861_112111211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.194861_111111211211,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.194861_111111211121,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.252961_121111211111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-17.485508_211121111111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-18.135238_111121121111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-18.201595_211111121111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-18.225314_111121112111,None,0,2021-02-21,fail,N_content:0.85
_ERR4999251_-18.291672_211111112111,None,0,2021-02-21,fail,N_content:0.85
