taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4891916_0_111111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-3.88897_111121111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-7.762721_111111111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-8.123318_121111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.668282_112111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.777247_111111111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.839916_111111121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.889824_111111112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.909337_111111211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-9.91215_111211111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-10.042066_111112111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-10.20375_111111111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-10.241924_211111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-11.651692_111121111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-12.012289_121121111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.557252_112121111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.666218_111121111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.728887_111121121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.778794_111121112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.798307_111121211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.801121_111221111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-13.931036_111122111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-14.092721_111121111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-14.130895_211121111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-15.88604_121111111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.431003_112111111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.539969_111111111221,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.602637_111111121121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.652545_111111112121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.672058_111111211121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.674871_111211111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.7916_122111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.804787_111112111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.900566_121111111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.963235_121111121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-17.966472_111111111122,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.004645_211111111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.013142_121111112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.032655_121111211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.035469_121211111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.165384_121112111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.327069_121111111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-18.365243_221111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.445529_112111111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.508198_112111121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.558106_112111112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.577619_112111211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.580432_112211111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.617163_111111121211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.667071_111111112211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.686584_111111211211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.689397_111211111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.710348_112112111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.72974_111111122111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.749253_111111221111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.752066_111211121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.77501_121121111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.79916_111111212111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.801974_111211112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.819313_111112111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.821487_111211211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.872032_112111111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.881982_111112121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.910206_212111111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.93189_111112112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.951402_111112211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.954216_111212111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-19.980998_111111111212,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.019171_211111111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.043666_111111121112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.08184_211111121111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.093574_111111112112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.113087_111111211112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.1159_111211111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.131748_211111112111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.151261_211111211111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.154074_211211111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.245816_111112111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.28399_211112111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-20.445674_211111111112,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.319974_112121111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.428939_111121111221,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.491608_111121121121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.541515_111121112121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.561028_111121211121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.563842_111221111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.680571_122121111111,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.693758_111122111121,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.789536_121121111211,None,0,2021-02-21,fail,seq_len:5262
_ERR4891916_-21.852205_121121121111,None,0,2021-02-21,fail,seq_len:5262
