taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4440373_0_111111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-3.508413_111111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-3.545748_111111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-3.56228_111111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-7.054161_111111121211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-7.070693_111111122111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-7.108028_111111112211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-8.848048_111111111121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-9.022432_111211111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-9.189079_111112111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-9.205344_111111211111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-9.232585_111121111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-9.519862_111111111112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-10.606017_211111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-10.615564_112111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-10.616441_111111122211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-10.654692_121111111111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.356461_111111121121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.393796_111111111221,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.410328_111111112121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.530846_111211121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.56818_111211111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.584713_111211112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.697492_111112121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.713757_111111221111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.734827_111112111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.740998_111121121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.751092_111111211211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.751359_111112112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.767624_111111212111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.778333_111121111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-12.794865_111121112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-13.028275_111111121112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-13.06561_111111111212,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-13.082142_111111112112,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.11443_211111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.123977_112111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.151765_211111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.161312_112111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.163105_121111121111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.168297_211111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.177844_112111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.20044_121111111211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-14.216972_121111112111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-15.902209_111111121221,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-15.918741_111111122121,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-15.956076_111111112221,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-16.076594_111211121211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-16.093126_111211122111,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-16.13046_111211112211,B.40,1.0,2021-02-21,passed_qc,
_ERR4440373_-16.24324_111112121211,B.40,1.0,2021-02-21,passed_qc,
