taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4869446_0_1111111111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-1.862806_1111112111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-7.867198_1111211111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-8.032651_1111111121,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-8.333754_2111111111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-8.333754_1211111111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-8.54748_1111121111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-8.824905_1112111111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-9.29_1111111211,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-9.31226_1111111112,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-9.390207_1121111111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-9.730004_1111212111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-9.895457_1111112121,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-10.19656_2111112111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-10.19656_1211112111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-10.410286_1111122111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-10.687711_1112112111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-11.152806_1111112211,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-11.175066_1111112112,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-11.253013_1121112111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-15.899849_1111211121,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-16.200952_2111211111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-16.200952_1211211111,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-16.366405_2111111121,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-16.366405_1211111121,B.1.160.7,1.0,2021-02-21,passed_qc,
_ERR4869446_-16.414677_1111221111,B.1.160.7,1.0,2021-02-21,passed_qc,
