taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5076163.0,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.1,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.2,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.3,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.4,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.5,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.6,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.7,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.8,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.9,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.10,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.11,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.12,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.13,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.14,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5076163.15,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.16,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.17,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.18,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.19,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.20,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.21,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.22,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.23,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.24,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.25,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.26,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.27,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.28,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.29,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.30,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.31,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.32,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.33,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.34,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.35,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.36,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.37,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.38,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.39,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.40,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.41,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.42,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.43,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.44,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.45,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.46,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.47,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.48,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.49,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.50,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.51,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.52,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.53,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.54,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.55,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.56,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.57,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.58,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.59,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.60,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.61,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.62,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.63,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.64,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.65,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.66,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.67,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.68,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.69,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.70,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.71,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.72,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.73,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.74,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.75,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.76,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.77,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.78,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.79,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.80,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.81,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.82,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.83,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.84,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.85,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.86,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.87,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.88,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.89,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.90,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.91,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.92,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.93,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.94,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.95,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.96,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.97,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.98,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.99,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.100,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.101,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.102,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.103,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.104,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.105,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.106,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.107,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.108,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.109,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.110,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.111,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.112,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.113,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.114,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.115,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.116,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.117,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.118,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.119,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.120,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.121,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.122,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.123,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.124,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.125,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.126,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.127,B.1.177.16,1.0,2021-02-21,passed_qc,
_ERR5076163.128,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.129,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.130,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.131,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.132,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.133,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.134,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.135,B.1.177.19,1.0,2021-02-21,passed_qc,
_ERR5076163.136,B.1.177.19,1.0,2021-02-21,passed_qc,
