taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13092002.0,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.1,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.2,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.3,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.4,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.5,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.6,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.7,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.8,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.9,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.10,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.11,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.12,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.13,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.14,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.15,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.16,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.17,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.18,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.19,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.20,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.21,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.22,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.23,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.24,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.25,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.26,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.27,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.28,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.29,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.30,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.31,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.32,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.33,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.34,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.35,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.36,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.37,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.38,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.39,D.2,1.0,2021-02-21,passed_qc,
_SRR13092002.40,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.41,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.42,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.43,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.44,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.45,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.46,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.47,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.48,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.49,B.40,1.0,2021-02-21,passed_qc,
_SRR13092002.50,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.51,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.52,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.53,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.54,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.55,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.56,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.57,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.58,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.59,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.60,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.61,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.62,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.63,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.64,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.65,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.66,B,1.0,2021-02-21,passed_qc,
_SRR13092002.67,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.68,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.69,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.70,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.71,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.72,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.73,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.74,A.16,1.0,2021-02-21,passed_qc,
_SRR13092002.75,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.76,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.77,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.78,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.79,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.80,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.81,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.82,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.83,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.84,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.85,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.86,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.87,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.88,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.89,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.90,A.1,1.0,2021-02-21,passed_qc,
_SRR13092002.91,A.1,1.0,2021-02-21,passed_qc,
