taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4890271.0,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.1,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.2,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.3,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.4,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.5,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.6,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.7,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.8,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.9,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.10,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.11,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.12,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.13,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.14,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.15,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.16,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.17,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.18,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.19,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.20,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.21,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.22,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.23,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.24,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.25,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.26,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.27,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.28,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.29,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.30,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.31,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.32,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.33,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4890271.34,B.1.1.307,1.0,2021-02-21,passed_qc,
