taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4891715.0,B,1.0,2021-02-21,passed_qc,
_ERR4891715.1,B,1.0,2021-02-21,passed_qc,
_ERR4891715.2,B,1.0,2021-02-21,passed_qc,
_ERR4891715.3,B,1.0,2021-02-21,passed_qc,
_ERR4891715.4,B,1.0,2021-02-21,passed_qc,
_ERR4891715.5,B,1.0,2021-02-21,passed_qc,
_ERR4891715.6,B,1.0,2021-02-21,passed_qc,
_ERR4891715.7,B,1.0,2021-02-21,passed_qc,
_ERR4891715.8,B,1.0,2021-02-21,passed_qc,
_ERR4891715.9,B.3,1.0,2021-02-21,passed_qc,
_ERR4891715.10,B,1.0,2021-02-21,passed_qc,
_ERR4891715.11,B,1.0,2021-02-21,passed_qc,
_ERR4891715.12,B,1.0,2021-02-21,passed_qc,
_ERR4891715.13,B,1.0,2021-02-21,passed_qc,
_ERR4891715.14,B,1.0,2021-02-21,passed_qc,
_ERR4891715.15,B,1.0,2021-02-21,passed_qc,
_ERR4891715.16,B,1.0,2021-02-21,passed_qc,
_ERR4891715.17,B,1.0,2021-02-21,passed_qc,
_ERR4891715.18,B,1.0,2021-02-21,passed_qc,
_ERR4891715.19,B,1.0,2021-02-21,passed_qc,
_ERR4891715.20,B,1.0,2021-02-21,passed_qc,
_ERR4891715.21,B,1.0,2021-02-21,passed_qc,
_ERR4891715.22,B,1.0,2021-02-21,passed_qc,
_ERR4891715.23,B,1.0,2021-02-21,passed_qc,
_ERR4891715.24,B,1.0,2021-02-21,passed_qc,
_ERR4891715.25,B,1.0,2021-02-21,passed_qc,
_ERR4891715.26,B,1.0,2021-02-21,passed_qc,
_ERR4891715.27,B,1.0,2021-02-21,passed_qc,
_ERR4891715.28,B,1.0,2021-02-21,passed_qc,
_ERR4891715.29,B,1.0,2021-02-21,passed_qc,
_ERR4891715.30,B,1.0,2021-02-21,passed_qc,
_ERR4891715.31,B,1.0,2021-02-21,passed_qc,
_ERR4891715.32,B,1.0,2021-02-21,passed_qc,
_ERR4891715.33,B,1.0,2021-02-21,passed_qc,
_ERR4891715.34,B,1.0,2021-02-21,passed_qc,
_ERR4891715.35,B,1.0,2021-02-21,passed_qc,
_ERR4891715.36,B,1.0,2021-02-21,passed_qc,
_ERR4891715.37,B,1.0,2021-02-21,passed_qc,
_ERR4891715.38,B,1.0,2021-02-21,passed_qc,
_ERR4891715.39,B,1.0,2021-02-21,passed_qc,
_ERR4891715.40,B,1.0,2021-02-21,passed_qc,
_ERR4891715.41,B,1.0,2021-02-21,passed_qc,
_ERR4891715.42,B,1.0,2021-02-21,passed_qc,
_ERR4891715.43,B,1.0,2021-02-21,passed_qc,
_ERR4891715.44,B,1.0,2021-02-21,passed_qc,
_ERR4891715.45,B,1.0,2021-02-21,passed_qc,
_ERR4891715.46,B,1.0,2021-02-21,passed_qc,
_ERR4891715.47,B,1.0,2021-02-21,passed_qc,
_ERR4891715.48,B,1.0,2021-02-21,passed_qc,
_ERR4891715.49,B,1.0,2021-02-21,passed_qc,
_ERR4891715.50,B,1.0,2021-02-21,passed_qc,
_ERR4891715.51,B,1.0,2021-02-21,passed_qc,
_ERR4891715.52,B,1.0,2021-02-21,passed_qc,
_ERR4891715.53,B,1.0,2021-02-21,passed_qc,
_ERR4891715.54,B,1.0,2021-02-21,passed_qc,
_ERR4891715.55,B,1.0,2021-02-21,passed_qc,
_ERR4891715.56,B,1.0,2021-02-21,passed_qc,
_ERR4891715.57,B,1.0,2021-02-21,passed_qc,
_ERR4891715.58,B,1.0,2021-02-21,passed_qc,
_ERR4891715.59,B,1.0,2021-02-21,passed_qc,
