taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021027.0,B.1.1.241,1.0,2021-02-21,passed_qc,
_SRR13021027.1,A,1.0,2021-02-21,passed_qc,
_SRR13021027.2,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.3,B.1.360,1.0,2021-02-21,passed_qc,
_SRR13021027.4,A,1.0,2021-02-21,passed_qc,
_SRR13021027.5,B.23,1.0,2021-02-21,passed_qc,
_SRR13021027.6,B,1.0,2021-02-21,passed_qc,
_SRR13021027.7,B,1.0,2021-02-21,passed_qc,
_SRR13021027.8,B.1.160,1.0,2021-02-21,passed_qc,
_SRR13021027.9,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.10,A,1.0,2021-02-21,passed_qc,
_SRR13021027.11,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.12,A,1.0,2021-02-21,passed_qc,
_SRR13021027.13,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.14,A,1.0,2021-02-21,passed_qc,
_SRR13021027.15,B,1.0,2021-02-21,passed_qc,
_SRR13021027.16,B.1.235,1.0,2021-02-21,passed_qc,
_SRR13021027.17,A,1.0,2021-02-21,passed_qc,
_SRR13021027.18,B,1.0,2021-02-21,passed_qc,
_SRR13021027.19,A.15,1.0,2021-02-21,passed_qc,
_SRR13021027.20,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.24,A,1.0,2021-02-21,passed_qc,
_SRR13021027.25,B,1.0,2021-02-21,passed_qc,
_SRR13021027.26,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.28,B.1.1.177,1.0,2021-02-21,passed_qc,
_SRR13021027.29,A,1.0,2021-02-21,passed_qc,
_SRR13021027.30,B.1.1.33,1.0,2021-02-21,passed_qc,
_SRR13021027.31,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.32,B,1.0,2021-02-21,passed_qc,
_SRR13021027.33,B,1.0,2021-02-21,passed_qc,
_SRR13021027.35,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.37,B,1.0,2021-02-21,passed_qc,
_SRR13021027.38,A,1.0,2021-02-21,passed_qc,
_SRR13021027.39,B.40,1.0,2021-02-21,passed_qc,
_SRR13021027.40,B.1.1.200,1.0,2021-02-21,passed_qc,
_SRR13021027.41,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.42,B.10,1.0,2021-02-21,passed_qc,
_SRR13021027.44,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.45,B.1.199,1.0,2021-02-21,passed_qc,
_SRR13021027.46,B.1.1.70,1.0,2021-02-21,passed_qc,
_SRR13021027.47,A,1.0,2021-02-21,passed_qc,
_SRR13021027.48,A,1.0,2021-02-21,passed_qc,
_SRR13021027.50,A,1.0,2021-02-21,passed_qc,
_SRR13021027.51,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.52,B,1.0,2021-02-21,passed_qc,
_SRR13021027.53,A,1.0,2021-02-21,passed_qc,
_SRR13021027.54,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.55,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.56,B.1.1.46,1.0,2021-02-21,passed_qc,
_SRR13021027.57,A,1.0,2021-02-21,passed_qc,
_SRR13021027.58,A,1.0,2021-02-21,passed_qc,
_SRR13021027.59,A,1.0,2021-02-21,passed_qc,
_SRR13021027.61,A,1.0,2021-02-21,passed_qc,
_SRR13021027.63,B.1.112,1.0,2021-02-21,passed_qc,
_SRR13021027.64,B.1.1.54,1.0,2021-02-21,passed_qc,
_SRR13021027.65,B,1.0,2021-02-21,passed_qc,
_SRR13021027.66,A,1.0,2021-02-21,passed_qc,
_SRR13021027.67,A,1.0,2021-02-21,passed_qc,
_SRR13021027.68,B.1.1.1,1.0,2021-02-21,passed_qc,
_SRR13021027.69,B,1.0,2021-02-21,passed_qc,
_SRR13021027.70,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.71,B,1.0,2021-02-21,passed_qc,
_SRR13021027.72,A.2,1.0,2021-02-21,passed_qc,
_SRR13021027.73,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.74,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.76,A,1.0,2021-02-21,passed_qc,
_SRR13021027.78,B.1.1.54,1.0,2021-02-21,passed_qc,
_SRR13021027.79,B.1.1.35,1.0,2021-02-21,passed_qc,
_SRR13021027.80,B.1.1.289,1.0,2021-02-21,passed_qc,
_SRR13021027.81,B.3,1.0,2021-02-21,passed_qc,
_SRR13021027.82,B.1.36,1.0,2021-02-21,passed_qc,
_SRR13021027.84,B.10,1.0,2021-02-21,passed_qc,
_SRR13021027.85,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.86,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.87,A.5,1.0,2021-02-21,passed_qc,
_SRR13021027.88,B.1.243,1.0,2021-02-21,passed_qc,
_SRR13021027.89,B.40,1.0,2021-02-21,passed_qc,
_SRR13021027.91,A,1.0,2021-02-21,passed_qc,
_SRR13021027.92,B,1.0,2021-02-21,passed_qc,
_SRR13021027.93,A.3,1.0,2021-02-21,passed_qc,
_SRR13021027.96,B,1.0,2021-02-21,passed_qc,
_SRR13021027.98,A,1.0,2021-02-21,passed_qc,
_SRR13021027.100,B,1.0,2021-02-21,passed_qc,
_SRR13021027.101,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.102,A,1.0,2021-02-21,passed_qc,
_SRR13021027.104,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.106,B.1.8,1.0,2021-02-21,passed_qc,
_SRR13021027.107,B.1.2,1.0,2021-02-21,passed_qc,
_SRR13021027.108,A,1.0,2021-02-21,passed_qc,
_SRR13021027.109,B.1.1.74,1.0,2021-02-21,passed_qc,
_SRR13021027.110,B.1.98,1.0,2021-02-21,passed_qc,
_SRR13021027.111,B.1.525,1.0,2021-02-21,passed_qc,
_SRR13021027.112,A,1.0,2021-02-21,passed_qc,
_SRR13021027.113,B.1.36,1.0,2021-02-21,passed_qc,
_SRR13021027.114,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.115,B.1.235,1.0,2021-02-21,passed_qc,
_SRR13021027.116,A.2,1.0,2021-02-21,passed_qc,
_SRR13021027.117,B,1.0,2021-02-21,passed_qc,
_SRR13021027.119,B,1.0,2021-02-21,passed_qc,
_SRR13021027.120,A,1.0,2021-02-21,passed_qc,
_SRR13021027.121,A,1.0,2021-02-21,passed_qc,
_SRR13021027.122,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.124,B.1.525,1.0,2021-02-21,passed_qc,
_SRR13021027.125,A,1.0,2021-02-21,passed_qc,
_SRR13021027.126,B,1.0,2021-02-21,passed_qc,
_SRR13021027.127,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.128,A,1.0,2021-02-21,passed_qc,
_SRR13021027.129,B.1,1.0,2021-02-21,passed_qc,
_SRR13021027.130,A,1.0,2021-02-21,passed_qc,
_SRR13021027.131,B.1.1.228,1.0,2021-02-21,passed_qc,
_SRR13021027.132,B,1.0,2021-02-21,passed_qc,
