taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021032.0,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021032.1,B,1.0,2021-02-21,passed_qc,
_SRR13021032.5,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.6,D.2,1.0,2021-02-21,passed_qc,
_SRR13021032.7,B.1.1,1.0,2021-02-21,passed_qc,
_SRR13021032.8,A,1.0,2021-02-21,passed_qc,
_SRR13021032.9,A,1.0,2021-02-21,passed_qc,
_SRR13021032.10,B,1.0,2021-02-21,passed_qc,
_SRR13021032.12,A,1.0,2021-02-21,passed_qc,
_SRR13021032.13,B.1,1.0,2021-02-21,passed_qc,
_SRR13021032.14,A,1.0,2021-02-21,passed_qc,
_SRR13021032.16,A,1.0,2021-02-21,passed_qc,
_SRR13021032.20,A,1.0,2021-02-21,passed_qc,
_SRR13021032.21,A,1.0,2021-02-21,passed_qc,
_SRR13021032.22,B,1.0,2021-02-21,passed_qc,
_SRR13021032.23,A,1.0,2021-02-21,passed_qc,
_SRR13021032.24,A,1.0,2021-02-21,passed_qc,
_SRR13021032.25,A,1.0,2021-02-21,passed_qc,
_SRR13021032.26,B.40,1.0,2021-02-21,passed_qc,
_SRR13021032.27,B.40,1.0,2021-02-21,passed_qc,
_SRR13021032.28,A,1.0,2021-02-21,passed_qc,
_SRR13021032.29,A,1.0,2021-02-21,passed_qc,
_SRR13021032.31,A,1.0,2021-02-21,passed_qc,
_SRR13021032.32,A,1.0,2021-02-21,passed_qc,
_SRR13021032.33,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021032.34,A.1,1.0,2021-02-21,passed_qc,
_SRR13021032.35,B,1.0,2021-02-21,passed_qc,
_SRR13021032.36,A.3,1.0,2021-02-21,passed_qc,
_SRR13021032.38,A,1.0,2021-02-21,passed_qc,
_SRR13021032.40,A.2.3,1.0,2021-02-21,passed_qc,
_SRR13021032.42,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.43,B,1.0,2021-02-21,passed_qc,
_SRR13021032.44,A,1.0,2021-02-21,passed_qc,
_SRR13021032.45,B,1.0,2021-02-21,passed_qc,
_SRR13021032.47,A,1.0,2021-02-21,passed_qc,
_SRR13021032.48,A,1.0,2021-02-21,passed_qc,
_SRR13021032.49,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.50,B.1,1.0,2021-02-21,passed_qc,
_SRR13021032.51,A,1.0,2021-02-21,passed_qc,
_SRR13021032.52,A.1,1.0,2021-02-21,passed_qc,
_SRR13021032.54,A,1.0,2021-02-21,passed_qc,
_SRR13021032.56,A,1.0,2021-02-21,passed_qc,
_SRR13021032.57,A,1.0,2021-02-21,passed_qc,
_SRR13021032.58,B.1,1.0,2021-02-21,passed_qc,
_SRR13021032.59,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.60,A,1.0,2021-02-21,passed_qc,
_SRR13021032.61,A,1.0,2021-02-21,passed_qc,
_SRR13021032.62,A,1.0,2021-02-21,passed_qc,
_SRR13021032.63,A,1.0,2021-02-21,passed_qc,
_SRR13021032.64,A,1.0,2021-02-21,passed_qc,
_SRR13021032.66,A.6,1.0,2021-02-21,passed_qc,
_SRR13021032.68,A,1.0,2021-02-21,passed_qc,
_SRR13021032.69,A,1.0,2021-02-21,passed_qc,
_SRR13021032.71,B,1.0,2021-02-21,passed_qc,
_SRR13021032.72,B,1.0,2021-02-21,passed_qc,
_SRR13021032.73,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.75,A,1.0,2021-02-21,passed_qc,
_SRR13021032.76,A,1.0,2021-02-21,passed_qc,
_SRR13021032.78,A.6,1.0,2021-02-21,passed_qc,
_SRR13021032.79,A.2,1.0,2021-02-21,passed_qc,
_SRR13021032.81,A,1.0,2021-02-21,passed_qc,
_SRR13021032.82,B,1.0,2021-02-21,passed_qc,
_SRR13021032.83,A,1.0,2021-02-21,passed_qc,
