taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021047.0,B.1,1.0,2021-02-21,passed_qc,
_SRR13021047.10,A,1.0,2021-02-21,passed_qc,
_SRR13021047.13,A,1.0,2021-02-21,passed_qc,
_SRR13021047.45,B,1.0,2021-02-21,passed_qc,
_SRR13021047.100,A,1.0,2021-02-21,passed_qc,
_SRR13021047.150,A,1.0,2021-02-21,passed_qc,
_SRR13021047.191,A,1.0,2021-02-21,passed_qc,
_SRR13021047.284,A,1.0,2021-02-21,passed_qc,
_SRR13021047.305,A,1.0,2021-02-21,passed_qc,
_SRR13021047.569,A,1.0,2021-02-21,passed_qc,
_SRR13021047.595,A,1.0,2021-02-21,passed_qc,
_SRR13021047.693,A,1.0,2021-02-21,passed_qc,
_SRR13021047.759,A,1.0,2021-02-21,passed_qc,
_SRR13021047.858,A,1.0,2021-02-21,passed_qc,
_SRR13021047.883,A,1.0,2021-02-21,passed_qc,
_SRR13021047.970,A,1.0,2021-02-21,passed_qc,
_SRR13021047.1001,B.1,1.0,2021-02-21,passed_qc,
_SRR13021047.13,A,1.0,2021-02-21,passed_qc,
_SRR13021047.226,A,1.0,2021-02-21,passed_qc,
_SRR13021047.258,B,1.0,2021-02-21,passed_qc,
_SRR13021047.590,A,1.0,2021-02-21,passed_qc,
_SRR13021047.626,A,1.0,2021-02-21,passed_qc,
_SRR13021047.660,A,1.0,2021-02-21,passed_qc,
_SRR13021047.705,A,1.0,2021-02-21,passed_qc,
_SRR13021047.829,B,1.0,2021-02-21,passed_qc,
_SRR13021047.857,A,1.0,2021-02-21,passed_qc,
_SRR13021047.861,A,1.0,2021-02-21,passed_qc,
_SRR13021047.44,A,1.0,2021-02-21,passed_qc,
_SRR13021047.270,A,1.0,2021-02-21,passed_qc,
_SRR13021047.511,A,1.0,2021-02-21,passed_qc,
_SRR13021047.551,B,1.0,2021-02-21,passed_qc,
_SRR13021047.728,A,1.0,2021-02-21,passed_qc,
_SRR13021047.797,A,1.0,2021-02-21,passed_qc,
_SRR13021047.922,A,1.0,2021-02-21,passed_qc,
_SRR13021047.31,A,1.0,2021-02-21,passed_qc,
_SRR13021047.181,A,1.0,2021-02-21,passed_qc,
_SRR13021047.202,A,1.0,2021-02-21,passed_qc,
_SRR13021047.218,A,1.0,2021-02-21,passed_qc,
_SRR13021047.258,A,1.0,2021-02-21,passed_qc,
_SRR13021047.277,B,1.0,2021-02-21,passed_qc,
_SRR13021047.293,A,1.0,2021-02-21,passed_qc,
_SRR13021047.399,A,1.0,2021-02-21,passed_qc,
_SRR13021047.457,A,1.0,2021-02-21,passed_qc,
_SRR13021047.547,A,1.0,2021-02-21,passed_qc,
_SRR13021047.745,A,1.0,2021-02-21,passed_qc,
_SRR13021047.769,A,1.0,2021-02-21,passed_qc,
_SRR13021047.798,A,1.0,2021-02-21,passed_qc,
_SRR13021047.850,A,1.0,2021-02-21,passed_qc,
_SRR13021047.121,A,1.0,2021-02-21,passed_qc,
_SRR13021047.239,A,1.0,2021-02-21,passed_qc,
_SRR13021047.261,A,1.0,2021-02-21,passed_qc,
_SRR13021047.398,A,1.0,2021-02-21,passed_qc,
_SRR13021047.463,B,1.0,2021-02-21,passed_qc,
_SRR13021047.466,B,1.0,2021-02-21,passed_qc,
_SRR13021047.529,A,1.0,2021-02-21,passed_qc,
_SRR13021047.566,A,1.0,2021-02-21,passed_qc,
_SRR13021047.610,A,1.0,2021-02-21,passed_qc,
_SRR13021047.693,B,1.0,2021-02-21,passed_qc,
_SRR13021047.725,A,1.0,2021-02-21,passed_qc,
_SRR13021047.740,A,1.0,2021-02-21,passed_qc,
_SRR13021047.855,A,1.0,2021-02-21,passed_qc,
_SRR13021047.946,A,1.0,2021-02-21,passed_qc,
