taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5081301.0,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.1,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.2,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.3,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.4,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.5,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.6,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.7,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.8,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.9,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.10,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.11,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.12,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.13,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.14,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.15,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.16,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR5081301.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.18,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.19,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.20,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.21,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.22,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.23,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.24,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.25,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.26,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.27,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5081301.28,B.1.177,1.0,2021-02-21,passed_qc,
