taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021042.0,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042.97,A,1.0,2021-02-21,passed_qc,
_SRR13021042.217,A,1.0,2021-02-21,passed_qc,
_SRR13021042.344,A,1.0,2021-02-21,passed_qc,
_SRR13021042.356,A,1.0,2021-02-21,passed_qc,
_SRR13021042.425,A,1.0,2021-02-21,passed_qc,
_SRR13021042.477,A,1.0,2021-02-21,passed_qc,
_SRR13021042.651,A,1.0,2021-02-21,passed_qc,
_SRR13021042.687,A,1.0,2021-02-21,passed_qc,
_SRR13021042.840,A,1.0,2021-02-21,passed_qc,
_SRR13021042.853,A.2,1.0,2021-02-21,passed_qc,
_SRR13021042.922,A,1.0,2021-02-21,passed_qc,
_SRR13021042.970,A,1.0,2021-02-21,passed_qc,
_SRR13021042.972,A,1.0,2021-02-21,passed_qc,
_SRR13021042.1001,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021042.46,A,1.0,2021-02-21,passed_qc,
_SRR13021042.91,A,1.0,2021-02-21,passed_qc,
_SRR13021042.105,A,1.0,2021-02-21,passed_qc,
_SRR13021042.370,A,1.0,2021-02-21,passed_qc,
_SRR13021042.380,A,1.0,2021-02-21,passed_qc,
_SRR13021042.410,A,1.0,2021-02-21,passed_qc,
_SRR13021042.535,A.2,1.0,2021-02-21,passed_qc,
_SRR13021042.561,A,1.0,2021-02-21,passed_qc,
_SRR13021042.814,A,1.0,2021-02-21,passed_qc,
_SRR13021042.840,A,1.0,2021-02-21,passed_qc,
_SRR13021042.987,A,1.0,2021-02-21,passed_qc,
_SRR13021042.62,A,1.0,2021-02-21,passed_qc,
_SRR13021042.177,A,1.0,2021-02-21,passed_qc,
_SRR13021042.227,A,1.0,2021-02-21,passed_qc,
_SRR13021042.371,A,1.0,2021-02-21,passed_qc,
_SRR13021042.583,B,1.0,2021-02-21,passed_qc,
_SRR13021042.622,A,1.0,2021-02-21,passed_qc,
_SRR13021042.741,A,1.0,2021-02-21,passed_qc,
_SRR13021042.766,A,1.0,2021-02-21,passed_qc,
_SRR13021042.776,A,1.0,2021-02-21,passed_qc,
_SRR13021042.861,A,1.0,2021-02-21,passed_qc,
_SRR13021042.900,A,1.0,2021-02-21,passed_qc,
_SRR13021042.980,A,1.0,2021-02-21,passed_qc,
_SRR13021042.992,A,1.0,2021-02-21,passed_qc,
_SRR13021042.34,A,1.0,2021-02-21,passed_qc,
_SRR13021042.87,A,1.0,2021-02-21,passed_qc,
_SRR13021042.91,A,1.0,2021-02-21,passed_qc,
_SRR13021042.135,A,1.0,2021-02-21,passed_qc,
_SRR13021042.196,B,1.0,2021-02-21,passed_qc,
_SRR13021042.238,A,1.0,2021-02-21,passed_qc,
_SRR13021042.367,A,1.0,2021-02-21,passed_qc,
_SRR13021042.511,A,1.0,2021-02-21,passed_qc,
_SRR13021042.604,A,1.0,2021-02-21,passed_qc,
_SRR13021042.726,A,1.0,2021-02-21,passed_qc,
_SRR13021042.778,A,1.0,2021-02-21,passed_qc,
_SRR13021042.957,A,1.0,2021-02-21,passed_qc,
_SRR13021042.93,A,1.0,2021-02-21,passed_qc,
_SRR13021042.208,D.2,1.0,2021-02-21,passed_qc,
_SRR13021042.220,A,1.0,2021-02-21,passed_qc,
_SRR13021042.244,A,1.0,2021-02-21,passed_qc,
_SRR13021042.480,A,1.0,2021-02-21,passed_qc,
_SRR13021042.530,B,1.0,2021-02-21,passed_qc,
_SRR13021042.758,A,1.0,2021-02-21,passed_qc,
_SRR13021042.971,A,1.0,2021-02-21,passed_qc,
