taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5082674.0,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.1,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.2,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.3,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.4,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.5,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.6,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.7,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.8,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.9,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.10,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.11,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.12,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.13,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.14,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.15,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.16,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5082674.18,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.19,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.20,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.21,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.22,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.23,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.24,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.25,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.26,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.27,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.28,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.29,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.30,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.31,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.32,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.33,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.34,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.35,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.36,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.37,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.38,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.39,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.40,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.41,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5082674.42,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.43,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.44,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.45,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.46,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.47,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.48,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.49,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.50,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.51,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.52,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.53,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.54,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.55,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.56,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.57,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.58,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.59,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.60,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.61,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.62,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.63,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.64,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.65,B.1.177.6,1.0,2021-02-21,passed_qc,
_ERR5082674.66,B.1.177.6,1.0,2021-02-21,passed_qc,
