taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5062729.0,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.1,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.2,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.3,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.4,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.5,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.6,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.7,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.8,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.9,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.10,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.11,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.12,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.13,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.14,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.15,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.16,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.18,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.19,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR5062729.20,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR5062729.21,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.22,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR5062729.23,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.24,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.25,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.26,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.27,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.28,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.29,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.30,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.31,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.32,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.33,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.34,B.1.177.22,1.0,2021-02-21,passed_qc,
_ERR5062729.35,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.36,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.37,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.38,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.39,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.40,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.41,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.42,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.43,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.44,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.45,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.46,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.47,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.48,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.49,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.50,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.51,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.52,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.53,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.54,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.55,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5062729.56,B.1.177,1.0,2021-02-21,passed_qc,
