taxon,lineage,probability,pangoLEARN_version,status,note
_SRR12639958.0,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.1,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.2,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.3,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.4,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.5,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.6,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.7,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.8,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.9,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.10,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.11,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.12,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.13,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.14,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.15,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.16,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.17,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.18,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.19,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.20,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.21,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.22,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.23,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.24,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.25,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.26,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.27,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.28,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.29,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.30,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.31,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.32,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.33,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.34,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.35,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.36,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.37,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.38,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.39,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.40,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.41,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.42,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.43,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.44,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.45,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.46,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.47,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.48,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.49,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.50,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.51,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.52,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.53,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.54,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.55,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.56,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.57,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.58,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.59,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.60,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.61,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.62,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.63,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.64,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.65,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.66,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.67,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.68,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.69,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.70,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.71,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.72,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.73,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.74,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.75,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.76,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.77,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.78,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.79,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.80,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.81,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.82,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.83,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.84,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.85,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.86,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.87,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.88,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.89,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.90,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.91,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.92,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.93,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.94,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.95,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.96,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.97,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.98,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.99,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.100,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.101,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.102,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.103,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.104,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.105,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.106,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.107,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.108,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.109,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.110,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.111,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.112,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.113,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.114,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.115,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.116,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.117,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.118,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.119,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.120,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.121,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.122,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.123,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.124,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.125,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.126,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.127,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.128,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.129,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.130,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.131,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.132,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.133,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.134,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.135,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.136,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.137,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.138,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.139,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.140,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.141,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.142,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.143,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.144,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.145,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.146,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.147,None,0,2021-02-21,fail,N_content:1.0
_SRR12639958.148,None,0,2021-02-21,fail,N_content:1.0
