taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4892152.0,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.1,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.2,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.3,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.4,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.5,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.6,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.7,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.8,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.9,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.10,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.11,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.12,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.13,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.14,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.15,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.16,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.18,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.19,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.20,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.21,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.22,B.1.177.24,1.0,2021-02-21,passed_qc,
_ERR4892152.23,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.24,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.25,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.26,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.27,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.28,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.29,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.30,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.31,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.32,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.33,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.34,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.35,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.36,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.37,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.38,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.39,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.40,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.41,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.42,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.43,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.44,B.1.177.24,1.0,2021-02-21,passed_qc,
_ERR4892152.45,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.46,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.47,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.48,B.1.177.24,1.0,2021-02-21,passed_qc,
_ERR4892152.49,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.50,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.51,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.52,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.53,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.54,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.55,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.56,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.57,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.58,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.59,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.60,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.61,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.62,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.63,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.64,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.65,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.66,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.67,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.68,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.69,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.70,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.71,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.72,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.73,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.74,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.75,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.76,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.77,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.78,B.1.177.24,1.0,2021-02-21,passed_qc,
_ERR4892152.79,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.80,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.81,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.82,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.83,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.84,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.85,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.86,B.1.177.9,1.0,2021-02-21,passed_qc,
_ERR4892152.87,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.88,B.1.177.7,1.0,2021-02-21,passed_qc,
_ERR4892152.89,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.90,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.91,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.92,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.93,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.94,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.95,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.96,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.97,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.98,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.99,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.100,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.101,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.102,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4892152.103,B.1.177,1.0,2021-02-21,passed_qc,
