taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5080918.0,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.1,B.1.177.22,1.0,2021-02-21,passed_qc,
_ERR5080918.2,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.3,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.4,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.5,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.6,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.7,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.8,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.9,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.10,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.11,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.12,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.13,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.14,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.15,B.1.177.22,1.0,2021-02-21,passed_qc,
_ERR5080918.16,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.18,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.19,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.20,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.21,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.22,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.23,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.24,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.25,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.26,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.27,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.28,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.29,B.1.177,1.0,2021-02-21,passed_qc,
_ERR5080918.30,B.1.177,1.0,2021-02-21,passed_qc,
