taxon,lineage,probability,pangoLEARN_version,status,note
_ERR5074314.0,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.1,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.2,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.3,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.4,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.5,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.6,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.7,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.8,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.9,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.10,B.1.160,1.0,2021-02-21,passed_qc,
_ERR5074314.11,B.1.160,1.0,2021-02-21,passed_qc,
