taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4891841.0,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.1,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.2,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.3,B.1.302,1.0,2021-02-21,passed_qc,
_ERR4891841.4,B.1.519,1.0,2021-02-21,passed_qc,
_ERR4891841.5,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.6,B.1.524,1.0,2021-02-21,passed_qc,
_ERR4891841.7,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.8,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.9,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.10,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.11,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.12,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.13,B.1.222,1.0,2021-02-21,passed_qc,
_ERR4891841.14,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.15,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.16,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.17,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.18,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.19,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.20,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.21,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.22,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.23,B.1.1.210,1.0,2021-02-21,passed_qc,
_ERR4891841.24,B.1.485,1.0,2021-02-21,passed_qc,
_ERR4891841.25,B.1.40,1.0,2021-02-21,passed_qc,
_ERR4891841.26,B.1.213,1.0,2021-02-21,passed_qc,
_ERR4891841.27,B.1.265,1.0,2021-02-21,passed_qc,
_ERR4891841.28,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.29,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.30,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.31,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.32,B.1.369,1.0,2021-02-21,passed_qc,
_ERR4891841.33,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.34,B.1.222,1.0,2021-02-21,passed_qc,
_ERR4891841.35,B.1.524,1.0,2021-02-21,passed_qc,
_ERR4891841.36,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.37,B.1.210,1.0,2021-02-21,passed_qc,
_ERR4891841.38,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.39,B.1.422,1.0,2021-02-21,passed_qc,
_ERR4891841.40,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.41,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.42,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.43,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.44,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.45,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.46,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.47,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.48,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.49,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.50,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.51,B.1.446,1.0,2021-02-21,passed_qc,
_ERR4891841.52,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.53,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.54,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.55,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.56,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.57,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.58,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.59,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.60,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.61,B.1.429,1.0,2021-02-21,passed_qc,
_ERR4891841.62,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.63,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.64,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.65,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.66,B.1.314,1.0,2021-02-21,passed_qc,
_ERR4891841.67,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.68,B.1.311,1.0,2021-02-21,passed_qc,
_ERR4891841.69,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.70,B.1.222,1.0,2021-02-21,passed_qc,
_ERR4891841.71,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.72,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.73,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.74,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.75,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.76,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.77,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.78,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.79,B.1,1.0,2021-02-21,passed_qc,
_ERR4891841.80,B.1,1.0,2021-02-21,passed_qc,
