taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4893393.0,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.1,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.2,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.3,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.4,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.5,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.6,B.1.367,1.0,2021-02-21,passed_qc,
_ERR4893393.7,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.8,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.9,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.10,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.11,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.12,B.1.471,1.0,2021-02-21,passed_qc,
_ERR4893393.13,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.14,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.15,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.16,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.17,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.18,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.19,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.20,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.21,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.22,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.23,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.24,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.25,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.26,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.27,B.1.470,1.0,2021-02-21,passed_qc,
_ERR4893393.28,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.29,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.30,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.31,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.32,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.33,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.34,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.35,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.36,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.37,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.38,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.39,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.40,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.41,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.42,B.1,1.0,2021-02-21,passed_qc,
_ERR4893393.43,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.44,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.45,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.46,B.1,1.0,2021-02-21,passed_qc,
_ERR4893393.47,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.48,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.49,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.50,B.1.369,1.0,2021-02-21,passed_qc,
_ERR4893393.51,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.52,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.53,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.54,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.55,B.1,1.0,2021-02-21,passed_qc,
_ERR4893393.56,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.57,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.58,B.1.523,1.0,2021-02-21,passed_qc,
_ERR4893393.59,B.1.523,1.0,2021-02-21,passed_qc,
