taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4869458.0,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.1,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.2,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.3,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.4,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.5,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR4869458.6,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.7,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.8,B.1.177.5,1.0,2021-02-21,passed_qc,
_ERR4869458.9,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.10,B.1.177.22,1.0,2021-02-21,passed_qc,
_ERR4869458.11,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.12,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.13,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.14,B.1.177.22,1.0,2021-02-21,passed_qc,
_ERR4869458.15,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.16,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.17,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.18,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.19,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.20,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.21,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.22,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.23,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.24,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.25,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.26,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.27,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.28,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.29,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.30,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.31,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR4869458.32,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.33,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR4869458.34,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.35,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.36,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.37,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.38,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.39,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.40,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.41,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.42,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.43,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.44,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.45,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.46,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.47,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.48,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.49,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.50,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.51,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.52,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.53,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.54,B.1.177.23,1.0,2021-02-21,passed_qc,
_ERR4869458.55,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.56,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.57,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.58,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.59,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.60,B.1.177,1.0,2021-02-21,passed_qc,
_ERR4869458.61,B.1.177,1.0,2021-02-21,passed_qc,
