taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13021038.0,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021038.2,A,1.0,2021-02-21,passed_qc,
_SRR13021038.202,A,1.0,2021-02-21,passed_qc,
_SRR13021038.231,A,1.0,2021-02-21,passed_qc,
_SRR13021038.249,A,1.0,2021-02-21,passed_qc,
_SRR13021038.250,A,1.0,2021-02-21,passed_qc,
_SRR13021038.323,A,1.0,2021-02-21,passed_qc,
_SRR13021038.439,A,1.0,2021-02-21,passed_qc,
_SRR13021038.457,A,1.0,2021-02-21,passed_qc,
_SRR13021038.517,A,1.0,2021-02-21,passed_qc,
_SRR13021038.757,A,1.0,2021-02-21,passed_qc,
_SRR13021038.793,A,1.0,2021-02-21,passed_qc,
_SRR13021038.917,B,1.0,2021-02-21,passed_qc,
_SRR13021038.1001,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13021038.18,A,1.0,2021-02-21,passed_qc,
_SRR13021038.33,A,1.0,2021-02-21,passed_qc,
_SRR13021038.92,A,1.0,2021-02-21,passed_qc,
_SRR13021038.250,A,1.0,2021-02-21,passed_qc,
_SRR13021038.263,A,1.0,2021-02-21,passed_qc,
_SRR13021038.306,B,1.0,2021-02-21,passed_qc,
_SRR13021038.463,A,1.0,2021-02-21,passed_qc,
_SRR13021038.504,A,1.0,2021-02-21,passed_qc,
_SRR13021038.514,A,1.0,2021-02-21,passed_qc,
_SRR13021038.635,A,1.0,2021-02-21,passed_qc,
_SRR13021038.714,A,1.0,2021-02-21,passed_qc,
_SRR13021038.733,A,1.0,2021-02-21,passed_qc,
_SRR13021038.747,A,1.0,2021-02-21,passed_qc,
_SRR13021038.762,B,1.0,2021-02-21,passed_qc,
_SRR13021038.861,A,1.0,2021-02-21,passed_qc,
_SRR13021038.118,A.5,1.0,2021-02-21,passed_qc,
_SRR13021038.124,A,1.0,2021-02-21,passed_qc,
_SRR13021038.126,A,1.0,2021-02-21,passed_qc,
_SRR13021038.137,B,1.0,2021-02-21,passed_qc,
_SRR13021038.539,A,1.0,2021-02-21,passed_qc,
_SRR13021038.630,A,1.0,2021-02-21,passed_qc,
_SRR13021038.680,A,1.0,2021-02-21,passed_qc,
_SRR13021038.715,A,1.0,2021-02-21,passed_qc,
_SRR13021038.801,A,1.0,2021-02-21,passed_qc,
_SRR13021038.854,A,1.0,2021-02-21,passed_qc,
_SRR13021038.865,A,1.0,2021-02-21,passed_qc,
_SRR13021038.887,A,1.0,2021-02-21,passed_qc,
_SRR13021038.939,A,1.0,2021-02-21,passed_qc,
_SRR13021038.598,A,1.0,2021-02-21,passed_qc,
_SRR13021038.670,A,1.0,2021-02-21,passed_qc,
_SRR13021038.678,A,1.0,2021-02-21,passed_qc,
_SRR13021038.731,A,1.0,2021-02-21,passed_qc,
_SRR13021038.740,A.2,1.0,2021-02-21,passed_qc,
_SRR13021038.894,A,1.0,2021-02-21,passed_qc,
_SRR13021038.920,A,1.0,2021-02-21,passed_qc,
_SRR13021038.89,A,1.0,2021-02-21,passed_qc,
_SRR13021038.263,A,1.0,2021-02-21,passed_qc,
_SRR13021038.451,A,1.0,2021-02-21,passed_qc,
_SRR13021038.490,A,1.0,2021-02-21,passed_qc,
_SRR13021038.560,A,1.0,2021-02-21,passed_qc,
_SRR13021038.688,A,1.0,2021-02-21,passed_qc,
_SRR13021038.741,A,1.0,2021-02-21,passed_qc,
