taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13020990.0,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.1,B.6,1.0,2021-02-21,passed_qc,
_SRR13020990.2,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.3,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.4,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.5,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.6,D.2,1.0,2021-02-21,passed_qc,
_SRR13020990.7,A.2.4,1.0,2021-02-21,passed_qc,
_SRR13020990.8,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.9,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.10,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.11,A,1.0,2021-02-21,passed_qc,
_SRR13020990.12,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.13,B.40,1.0,2021-02-21,passed_qc,
_SRR13020990.14,B.1.160,1.0,2021-02-21,passed_qc,
_SRR13020990.15,A.1,1.0,2021-02-21,passed_qc,
_SRR13020990.16,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.17,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.18,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.19,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.20,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.21,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.22,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.23,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.24,B.6.6,1.0,2021-02-21,passed_qc,
_SRR13020990.25,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.26,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.27,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.28,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.29,B.6.6,1.0,2021-02-21,passed_qc,
_SRR13020990.30,A.2.3,1.0,2021-02-21,passed_qc,
_SRR13020990.31,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.32,A.2.4,1.0,2021-02-21,passed_qc,
_SRR13020990.33,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.34,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.35,B.40,1.0,2021-02-21,passed_qc,
_SRR13020990.36,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.37,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.38,A.2,1.0,2021-02-21,passed_qc,
_SRR13020990.39,B.6.6,1.0,2021-02-21,passed_qc,
_SRR13020990.40,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.41,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.42,B.6.6,1.0,2021-02-21,passed_qc,
_SRR13020990.43,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.44,B.40,1.0,2021-02-21,passed_qc,
_SRR13020990.45,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.46,B.1.1.74,1.0,2021-02-21,passed_qc,
_SRR13020990.47,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.48,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.49,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.50,A.2.2,1.0,2021-02-21,passed_qc,
_SRR13020990.51,A.2.2,1.0,2021-02-21,passed_qc,
