taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4667618.0,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.1,B.1,1.0,2021-02-21,passed_qc,
_ERR4667618.2,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.3,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.4,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.5,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.6,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.7,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.8,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.9,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.10,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.11,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.12,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.13,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.14,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.15,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.16,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.17,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.18,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.19,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.20,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.21,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.22,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.23,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.24,B.1,1.0,2021-02-21,passed_qc,
_ERR4667618.25,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.26,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.27,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.28,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.29,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.30,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.31,B.1,1.0,2021-02-21,passed_qc,
_ERR4667618.32,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.33,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.34,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.35,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.36,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.37,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.38,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.39,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.40,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.41,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.42,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.43,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.44,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.45,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.46,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.47,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.48,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.49,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.50,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.51,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.52,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.53,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.54,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.55,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.56,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.57,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.58,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.59,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.60,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.61,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.62,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.63,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.64,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.65,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.66,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.67,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.68,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.69,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.70,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.71,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.72,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.73,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.74,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.75,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.76,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.77,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.78,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.79,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.80,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.81,B.1.1.315,1.0,2021-02-21,passed_qc,
_ERR4667618.82,B.1.1.315,1.0,2021-02-21,passed_qc,
