taxon,lineage,probability,pangoLEARN_version,status,note
_SRR13020989.0,B.1.1.273,1.0,2021-02-21,passed_qc,
_SRR13020989.1,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.3,A.3,1.0,2021-02-21,passed_qc,
_SRR13020989.4,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.5,B,1.0,2021-02-21,passed_qc,
_SRR13020989.6,B.1.13,1.0,2021-02-21,passed_qc,
_SRR13020989.7,B,1.0,2021-02-21,passed_qc,
_SRR13020989.8,B.1.356,1.0,2021-02-21,passed_qc,
_SRR13020989.9,B.1.1.269,1.0,2021-02-21,passed_qc,
_SRR13020989.10,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.11,L.1,1.0,2021-02-21,passed_qc,
_SRR13020989.12,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.13,B.1.206,1.0,2021-02-21,passed_qc,
_SRR13020989.14,B.1.1.51,1.0,2021-02-21,passed_qc,
_SRR13020989.15,B.1.1.289,1.0,2021-02-21,passed_qc,
_SRR13020989.16,B.1.1.91,1.0,2021-02-21,passed_qc,
_SRR13020989.17,B.1.221,1.0,2021-02-21,passed_qc,
_SRR13020989.18,B,1.0,2021-02-21,passed_qc,
_SRR13020989.19,B.1.437,1.0,2021-02-21,passed_qc,
_SRR13020989.20,B,1.0,2021-02-21,passed_qc,
_SRR13020989.21,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.22,A,1.0,2021-02-21,passed_qc,
_SRR13020989.23,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.24,B.1.1.311,1.0,2021-02-21,passed_qc,
_SRR13020989.25,B.1.1.281,1.0,2021-02-21,passed_qc,
_SRR13020989.26,B.1.429,1.0,2021-02-21,passed_qc,
_SRR13020989.27,B,1.0,2021-02-21,passed_qc,
_SRR13020989.28,B.1.391,1.0,2021-02-21,passed_qc,
_SRR13020989.29,B,1.0,2021-02-21,passed_qc,
_SRR13020989.30,B.1.1.63,1.0,2021-02-21,passed_qc,
_SRR13020989.31,A.1,1.0,2021-02-21,passed_qc,
_SRR13020989.32,B.1.241,1.0,2021-02-21,passed_qc,
_SRR13020989.33,B.40,1.0,2021-02-21,passed_qc,
_SRR13020989.34,B.1.1.1,1.0,2021-02-21,passed_qc,
_SRR13020989.35,B.1.1.59,1.0,2021-02-21,passed_qc,
_SRR13020989.36,B.1.452,1.0,2021-02-21,passed_qc,
_SRR13020989.37,A.5,1.0,2021-02-21,passed_qc,
_SRR13020989.38,B.1.400,1.0,2021-02-21,passed_qc,
_SRR13020989.39,B.1.221.3,1.0,2021-02-21,passed_qc,
_SRR13020989.40,B.1.361,1.0,2021-02-21,passed_qc,
_SRR13020989.41,B.1.177.9,1.0,2021-02-21,passed_qc,
_SRR13020989.42,B,1.0,2021-02-21,passed_qc,
_SRR13020989.43,B.1.258.17,1.0,2021-02-21,passed_qc,
_SRR13020989.44,B.1.1.163,1.0,2021-02-21,passed_qc,
_SRR13020989.45,A.3,1.0,2021-02-21,passed_qc,
_SRR13020989.46,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.47,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.48,B.1.1.200,1.0,2021-02-21,passed_qc,
_SRR13020989.49,B.1.1.39,1.0,2021-02-21,passed_qc,
_SRR13020989.50,B.1.1.301,1.0,2021-02-21,passed_qc,
_SRR13020989.51,B,1.0,2021-02-21,passed_qc,
_SRR13020989.52,B.1.243,1.0,2021-02-21,passed_qc,
_SRR13020989.53,B.1,1.0,2021-02-21,passed_qc,
_SRR13020989.54,B.1.142,1.0,2021-02-21,passed_qc,
